日期,类型,价格,数量,金额,股票代码,股票名称,阶段,利润,利润率,持仓天数,对应买入日期
2025-03-17,买入,16.25,100,1625.0,600522,中天科技,震荡,,,,
2025-03-20,卖出,15.08,100,1508.0,600522,中天科技,震荡,-117.0,-7.199999999999999,3.0,2025-03-17
2025-03-24,买入,16.05,100,1605.0,600522,中天科技,震荡,,,,
2025-03-26,卖出,14.86,100,1486.0,600522,中天科技,震荡,-119.0,-7.414330218068536,2.0,2025-03-24
2024-05-28,买入,15.43,100,1543.0,600522,中天科技,熊市,,,,
2024-06-03,卖出,15.01,100,1501.0,600522,中天科技,熊市,-42.0,-2.7219701879455602,6.0,2024-05-28
2024-06-14,买入,14.6,100,1460.0,600522,中天科技,熊市,,,,
2024-06-26,卖出,15.26,100,1526.0,600522,中天科技,熊市,66.0,4.52054794520548,12.0,2024-06-14
2024-07-01,买入,15.86,100,1586.0,600522,中天科技,熊市,,,,
2024-07-03,卖出,15.13,100,1513.0,600522,中天科技,熊市,-73.0,-4.602774274905422,2.0,2024-07-01
2024-07-23,买入,14.66,100,1466.0,600522,中天科技,熊市,,,,
2024-08-05,卖出,14.44,100,1444.0,600522,中天科技,熊市,-22.0,-1.5006821282401093,13.0,2024-07-23
2024-08-16,买入,13.18,100,1318.0,600522,中天科技,熊市,,,,
2024-08-22,卖出,13.06,100,1306.0,600522,中天科技,熊市,-12.0,-0.9104704097116844,6.0,2024-08-16
2024-08-29,买入,12.65,100,1265.0,600522,中天科技,熊市,,,,
2024-09-12,结算,13.35,100,1335.0,600522,中天科技,熊市,70.0,5.533596837944664,14.0,2024-08-29
2025-06-10,买入,16.65,100,1664.9999999999998,600875,东方电气,牛市,,,,
2025-06-20,卖出,16.44,100,1644.0000000000002,600875,东方电气,牛市,-20.999999999999545,-1.2612612612612342,10.0,2025-06-10
2025-07-08,买入,17.0,100,1700.0,600875,东方电气,牛市,,,,
2025-07-16,卖出,17.18,100,1718.0,600875,东方电气,牛市,18.0,1.0588235294117647,8.0,2025-07-08
2025-07-18,买入,17.37,100,1737.0,600875,东方电气,牛市,,,,
2025-07-28,卖出,20.81,100,2081.0,600875,东方电气,牛市,344.0,19.80426021876799,10.0,2025-07-18
2025-08-11,买入,20.29,100,2029.0,600875,东方电气,牛市,,,,
2025-08-14,卖出,19.78,100,1978.0,600875,东方电气,牛市,-51.0,-2.5135534746180386,3.0,2025-08-11
2025-08-20,买入,20.0,100,2000.0,600875,东方电气,牛市,,,,
2025-09-04,卖出,18.97,100,1897.0,600875,东方电气,牛市,-103.0,-5.1499999999999995,15.0,2025-08-20
2025-09-09,买入,19.44,100,1944.0000000000002,600875,东方电气,牛市,,,,
2025-09-11,卖出,18.91,100,1891.0,600875,东方电气,牛市,-53.00000000000023,-2.7263374485596823,2.0,2025-09-09
2025-09-12,买入,19.36,100,1936.0,600875,东方电气,牛市,,,,
2025-09-25,卖出,18.8,100,1880.0,600875,东方电气,牛市,-56.0,-2.8925619834710745,13.0,2025-09-12
2025-09-26,买入,18.92,100,1892.0000000000002,600875,东方电气,牛市,,,,
2025-10-10,买入,21.2,100,2120.0,600875,东方电气,牛市,,,,
2025-10-20,卖出,20.03,100,2003.0,600875,东方电气,牛市,110.99999999999977,5.866807610993645,24.0,2025-09-26
2025-10-20,卖出,20.03,100,2003.0,600875,东方电气,牛市,-117.0,-5.518867924528302,10.0,2025-10-10
2025-10-28,买入,21.4,100,2140.0,600875,东方电气,牛市,,,,
2025-10-30,买入,22.1,100,2210.0,600875,东方电气,牛市,,,,
2025-10-31,结算,20.87,100,2087.0,600875,东方电气,牛市,-53.0,-2.4766355140186915,3.0,2025-10-28
2025-10-31,结算,20.87,100,2087.0,600875,东方电气,牛市,-123.0,-5.5656108597285066,1.0,2025-10-30
2024-11-22,买入,16.57,100,1657.0,600875,东方电气,震荡,,,,
2024-11-25,卖出,15.35,100,1535.0,600875,东方电气,震荡,-122.0,-7.362703681351841,3.0,2024-11-22
2024-11-28,买入,15.36,100,1536.0,600875,东方电气,震荡,,,,
2024-12-11,买入,15.32,100,1532.0,600875,东方电气,震荡,,,,
2024-12-16,卖出,15.21,100,1521.0,600875,东方电气,震荡,-15.0,-0.9765625,18.0,2024-11-28
2024-12-16,卖出,15.21,100,1521.0,600875,东方电气,震荡,-11.0,-0.7180156657963447,5.0,2024-12-11
2024-12-19,买入,15.21,100,1521.0,600875,东方电气,震荡,,,,
2024-12-30,买入,16.06,100,1605.9999999999998,600875,东方电气,震荡,,,,
2025-01-03,卖出,15.0,100,1500.0,600875,东方电气,震荡,-21.0,-1.3806706114398422,15.0,2024-12-19
2025-01-03,卖出,15.0,100,1500.0,600875,东方电气,震荡,-105.99999999999977,-6.600249066002477,4.0,2024-12-30
2025-01-15,买入,14.81,100,1481.0,600875,东方电气,震荡,,,,
2025-02-14,买入,15.21,100,1521.0,600875,东方电气,震荡,,,,
2025-02-18,卖出,14.97,100,1497.0,600875,东方电气,震荡,16.0,1.0803511141120865,34.0,2025-01-15
2025-02-18,卖出,14.97,100,1497.0,600875,东方电气,震荡,-24.0,-1.5779092702169626,4.0,2025-02-14
2025-02-28,买入,14.85,100,1485.0,600875,东方电气,震荡,,,,
2025-03-03,卖出,14.67,100,1467.0,600875,东方电气,震荡,-18.0,-1.2121212121212122,3.0,2025-02-28
2025-03-04,买入,14.77,100,1477.0,600875,东方电气,震荡,,,,
2025-03-17,买入,15.38,100,1538.0,600875,东方电气,震荡,,,,
2025-03-24,卖出,15.16,100,1516.0,600875,东方电气,震荡,39.0,2.640487474610697,20.0,2025-03-04
2025-03-24,卖出,15.16,100,1516.0,600875,东方电气,震荡,-22.0,-1.4304291287386215,7.0,2025-03-17
2025-03-25,买入,15.28,100,1528.0,600875,东方电气,震荡,,,,
2025-03-28,卖出,15.21,100,1521.0,600875,东方电气,震荡,-7.0,-0.45811518324607325,3.0,2025-03-25
2024-05-28,买入,18.55,100,1855.0,600875,东方电气,熊市,,,,
2024-06-11,卖出,18.4,100,1839.9999999999998,600875,东方电气,熊市,-15.000000000000227,-0.8086253369272359,14.0,2024-05-28
2024-07-10,买入,17.15,100,1714.9999999999998,600875,东方电气,熊市,,,,
2024-07-11,卖出,16.36,100,1636.0,600875,东方电气,熊市,-78.99999999999977,-4.606413994169083,1.0,2024-07-10
2024-07-12,买入,16.65,100,1664.9999999999998,600875,东方电气,熊市,,,,
2024-07-24,卖出,16.02,100,1602.0,600875,东方电气,熊市,-62.99999999999977,-3.783783783783771,12.0,2024-07-12
2024-07-29,买入,16.3,100,1630.0,600875,东方电气,熊市,,,,
2024-08-05,卖出,15.77,100,1577.0,600875,东方电气,熊市,-53.0,-3.2515337423312882,7.0,2024-07-29
2024-08-08,买入,15.74,100,1574.0,600875,东方电气,熊市,,,,
2024-08-09,卖出,15.66,100,1566.0,600875,东方电气,熊市,-8.0,-0.5082592121982211,1.0,2024-08-08
2024-08-27,买入,13.75,100,1375.0,600875,东方电气,熊市,,,,
2024-08-28,卖出,13.44,100,1344.0,600875,东方电气,熊市,-31.0,-2.2545454545454544,1.0,2024-08-27
2024-08-29,买入,13.5,100,1350.0,600875,东方电气,熊市,,,,
2024-09-05,卖出,13.24,100,1324.0,600875,东方电气,熊市,-26.0,-1.925925925925926,7.0,2024-08-29
2024-09-11,买入,12.57,100,1257.0,600875,东方电气,熊市,,,,
2024-09-12,结算,12.71,100,1271.0,600875,东方电气,熊市,14.0,1.1137629276054097,1.0,2024-09-11
2025-05-07,买入,39.35,100,3935.0,601088,中国神华,牛市,,,,
2025-05-16,买入,39.95,100,3995.0000000000005,601088,中国神华,牛市,,,,
2025-05-20,卖出,39.22,100,3922.0,601088,中国神华,牛市,-13.0,-0.3303684879288437,13.0,2025-05-07
2025-05-20,卖出,39.22,100,3922.0,601088,中国神华,牛市,-73.00000000000045,-1.8272841051314253,4.0,2025-05-16
2025-05-22,买入,39.96,100,3996.0,601088,中国神华,牛市,,,,
2025-05-27,卖出,39.71,100,3971.0,601088,中国神华,牛市,-25.0,-0.6256256256256256,5.0,2025-05-22
2025-07-02,买入,40.94,100,4094.0,601088,中国神华,牛市,,,,
2025-07-04,卖出,40.4,100,4040.0,601088,中国神华,牛市,-54.0,-1.3190034196384954,2.0,2025-07-02
2025-07-17,买入,37.27,100,3727.0000000000005,601088,中国神华,牛市,,,,
2025-07-29,卖出,37.7,100,3770.0000000000005,601088,中国神华,牛市,43.0,1.153742956801717,12.0,2025-07-17
2025-07-31,买入,38.28,100,3828.0,601088,中国神华,牛市,,,,
2025-08-18,卖出,41.32,100,4132.0,601088,中国神华,牛市,304.0,7.941483803552769,18.0,2025-07-31
2025-08-19,买入,39.15,100,3915.0,601088,中国神华,牛市,,,,
2025-08-22,卖出,38.44,100,3844.0,601088,中国神华,牛市,-71.0,-1.8135376756066413,3.0,2025-08-19
2025-08-26,买入,39.13,100,3913.0000000000005,601088,中国神华,牛市,,,,
2025-08-28,卖出,38.11,100,3811.0,601088,中国神华,牛市,-102.00000000000045,-2.606695629951455,2.0,2025-08-26
2025-09-03,买入,38.17,100,3817.0,601088,中国神华,牛市,,,,
2025-09-19,买入,38.27,100,3827.0000000000005,601088,中国神华,牛市,,,,
2025-10-15,买入,40.64,100,4064.0,601088,中国神华,牛市,,,,
2025-10-22,卖出,41.8,100,4180.0,601088,中国神华,牛市,363.0,9.510086455331413,49.0,2025-09-03
2025-10-22,卖出,41.8,100,4180.0,601088,中国神华,牛市,352.99999999999955,9.223935197282454,33.0,2025-09-19
2025-10-22,卖出,41.8,100,4180.0,601088,中国神华,牛市,116.0,2.8543307086614176,7.0,2025-10-15
2025-10-24,买入,42.29,100,4229.0,601088,中国神华,牛市,,,,
2025-10-30,卖出,42.31,100,4231.0,601088,中国神华,牛市,2.0,0.04729250413809411,6.0,2025-10-24
2024-11-20,买入,40.85,100,4085.0,601088,中国神华,震荡,,,,
2024-11-26,卖出,39.63,100,3963.0000000000005,601088,中国神华,震荡,-121.99999999999955,-2.986536107711127,6.0,2024-11-20
2024-12-09,买入,41.9,100,4190.0,601088,中国神华,震荡,,,,
2024-12-12,买入,43.27,100,4327.0,601088,中国神华,震荡,,,,
2024-12-18,卖出,43.18,100,4318.0,601088,中国神华,震荡,128.0,3.054892601431981,9.0,2024-12-09
2024-12-18,卖出,43.18,100,4318.0,601088,中国神华,震荡,-9.0,-0.20799630228795934,6.0,2024-12-12
2025-01-17,买入,39.68,100,3968.0,601088,中国神华,震荡,,,,
2025-01-21,卖出,38.78,100,3878.0,601088,中国神华,震荡,-90.0,-2.2681451612903225,4.0,2025-01-17
2025-01-24,买入,38.62,100,3861.9999999999995,601088,中国神华,震荡,,,,
2025-02-19,卖出,36.62,100,3661.9999999999995,601088,中国神华,震荡,-200.0,-5.178663904712585,26.0,2025-01-24
2025-02-25,买入,35.53,100,3553.0,601088,中国神华,震荡,,,,
2025-03-14,买入,37.1,100,3710.0,601088,中国神华,震荡,,,,
2025-04-01,结算,38.65,100,3865.0,601088,中国神华,震荡,312.0,8.781311567689276,35.0,2025-02-25
2025-04-01,结算,38.65,100,3865.0,601088,中国神华,震荡,155.0,4.177897574123989,18.0,2025-03-14
2024-05-23,买入,41.71,100,4171.0,601088,中国神华,熊市,,,,
2024-06-03,卖出,42.7,100,4270.0,601088,中国神华,熊市,99.0,2.3735315272117,11.0,2024-05-23
2024-06-04,买入,43.22,100,4322.0,601088,中国神华,熊市,,,,
2024-06-05,卖出,42.31,100,4231.0,601088,中国神华,熊市,-91.0,-2.105506709856548,1.0,2024-06-04
2024-06-07,买入,44.21,100,4421.0,601088,中国神华,熊市,,,,
2024-07-03,买入,45.6,100,4560.0,601088,中国神华,熊市,,,,
2024-07-09,卖出,43.3,100,4330.0,601088,中国神华,熊市,-91.0,-2.0583578375933045,32.0,2024-06-07
2024-07-09,卖出,43.3,100,4330.0,601088,中国神华,熊市,-230.0,-5.0438596491228065,6.0,2024-07-03
2024-07-17,买入,42.38,100,4238.0,601088,中国神华,熊市,,,,
2024-07-29,卖出,40.58,100,4058.0,601088,中国神华,熊市,-180.0,-4.247286455875413,12.0,2024-07-17
2024-08-08,买入,39.0,100,3900.0,601088,中国神华,熊市,,,,
2024-09-02,卖出,40.51,100,4051.0,601088,中国神华,熊市,151.0,3.871794871794872,25.0,2024-08-08
2025-06-04,买入,5.58,100,558.0,601288,农业银行,牛市,,,,
2025-06-11,买入,5.61,100,561.0,601288,农业银行,牛市,,,,
2025-06-24,买入,5.89,100,589.0,601288,农业银行,牛市,,,,
2025-06-30,卖出,5.85,100,585.0,601288,农业银行,牛市,27.0,4.838709677419355,26.0,2025-06-04
2025-06-30,卖出,5.85,100,585.0,601288,农业银行,牛市,24.0,4.27807486631016,19.0,2025-06-11
2025-06-30,卖出,5.85,100,585.0,601288,农业银行,牛市,-4.0,-0.6791171477079796,6.0,2025-06-24
2025-07-07,买入,6.03,100,603.0,601288,农业银行,牛市,,,,
2025-07-14,卖出,6.32,100,632.0,601288,农业银行,牛市,29.0,4.809286898839138,7.0,2025-07-07
2025-07-25,买入,6.19,100,619.0,601288,农业银行,牛市,,,,
2025-08-04,买入,6.34,100,634.0,601288,农业银行,牛市,,,,
2025-08-28,卖出,7.08,100,708.0,601288,农业银行,牛市,89.0,14.378029079159935,34.0,2025-07-25
2025-08-28,卖出,7.08,100,708.0,601288,农业银行,牛市,74.0,11.67192429022082,24.0,2025-08-04
2025-09-24,买入,6.62,100,662.0,601288,农业银行,牛市,,,,
2025-10-31,卖出,8.05,100,805.0000000000001,601288,农业银行,牛市,143.0000000000001,21.60120845921452,37.0,2025-09-24
2024-11-04,买入,4.77,100,476.99999999999994,601288,农业银行,震荡,,,,
2024-11-12,卖出,4.68,100,468.0,601288,农业银行,震荡,-8.999999999999943,-1.8867924528301772,8.0,2024-11-04
2024-11-18,买入,4.72,100,472.0,601288,农业银行,震荡,,,,
2024-11-28,买入,4.82,100,482.0,601288,农业银行,震荡,,,,
2024-12-12,卖出,4.98,100,498.00000000000006,601288,农业银行,震荡,26.000000000000057,5.508474576271198,24.0,2024-11-18
2024-12-12,卖出,4.98,100,498.00000000000006,601288,农业银行,震荡,16.000000000000057,3.3195020746888084,14.0,2024-11-28
2024-12-17,买入,5.11,100,511.00000000000006,601288,农业银行,震荡,,,,
2024-12-18,卖出,5.12,100,512.0,601288,农业银行,震荡,0.9999999999999432,0.19569471624265028,1.0,2024-12-17
2024-12-24,买入,5.18,100,518.0,601288,农业银行,震荡,,,,
2024-12-30,卖出,5.29,100,529.0,601288,农业银行,震荡,11.0,2.1235521235521233,6.0,2024-12-24
2024-12-31,买入,5.37,100,537.0,601288,农业银行,震荡,,,,
2025-01-03,卖出,5.19,100,519.0,601288,农业银行,震荡,-18.0,-3.35195530726257,3.0,2024-12-31
2025-01-16,买入,5.09,100,509.0,601288,农业银行,震荡,,,,
2025-01-21,卖出,5.02,100,501.99999999999994,601288,农业银行,震荡,-7.000000000000057,-1.3752455795677911,5.0,2025-01-16
2025-01-24,买入,5.05,100,505.0,601288,农业银行,震荡,,,,
2025-02-14,买入,5.17,100,517.0,601288,农业银行,震荡,,,,
2025-02-24,卖出,5.16,100,516.0,601288,农业银行,震荡,11.0,2.178217821782178,31.0,2025-01-24
2025-02-24,卖出,5.16,100,516.0,601288,农业银行,震荡,-1.0,-0.19342359767891684,10.0,2025-02-14
2025-03-06,买入,5.15,100,515.0,601288,农业银行,震荡,,,,
2025-03-11,卖出,5.05,100,505.0,601288,农业银行,震荡,-10.0,-1.9417475728155338,5.0,2025-03-06
2025-03-27,买入,5.15,100,515.0,601288,农业银行,震荡,,,,
2025-03-31,卖出,5.13,100,513.0,601288,农业银行,震荡,-2.0,-0.3883495145631068,4.0,2025-03-27
2025-04-01,买入,5.17,100,517.0,601288,农业银行,震荡,,,,
2025-04-01,结算,5.13,100,513.0,601288,农业银行,震荡,-4.0,-0.7736943907156674,0.0,2025-04-01
2024-06-17,买入,4.24,100,424.0,601288,农业银行,熊市,,,,
2024-06-18,卖出,4.17,100,417.0,601288,农业银行,熊市,-7.0,-1.650943396226415,1.0,2024-06-17
2024-06-20,买入,4.22,100,422.0,601288,农业银行,熊市,,,,
2024-07-03,买入,4.53,100,453.0,601288,农业银行,熊市,,,,
2024-07-19,卖出,4.71,100,471.0,601288,农业银行,熊市,49.0,11.61137440758294,29.0,2024-06-20
2024-07-19,卖出,4.71,100,471.0,601288,农业银行,熊市,18.0,3.9735099337748347,16.0,2024-07-03
2024-07-25,买入,4.77,100,476.99999999999994,601288,农业银行,熊市,,,,
2024-07-26,卖出,4.71,100,471.0,601288,农业银行,熊市,-5.999999999999943,-1.257861635220114,1.0,2024-07-25
2024-08-12,买入,4.61,100,461.00000000000006,601288,农业银行,熊市,,,,
2024-08-30,卖出,4.67,100,467.0,601288,农业银行,熊市,5.999999999999943,1.3015184381778617,18.0,2024-08-12
2024-09-11,买入,4.6,100,459.99999999999994,601288,农业银行,熊市,,,,
2024-09-12,卖出,4.45,100,445.0,601288,农业银行,熊市,-14.999999999999943,-3.2608695652173796,1.0,2024-09-11
2025-05-07,买入,7.39,100,739.0,601319,中国人保,牛市,,,,
2025-05-19,卖出,8.21,100,821.0000000000001,601319,中国人保,牛市,82.00000000000011,11.0960757780785,12.0,2025-05-07
2025-05-23,买入,8.35,100,835.0,601319,中国人保,牛市,,,,
2025-05-26,卖出,8.23,100,823.0,601319,中国人保,牛市,-12.0,-1.437125748502994,3.0,2025-05-23
2025-06-04,买入,8.32,100,832.0,601319,中国人保,牛市,,,,
2025-06-09,买入,8.29,100,828.9999999999999,601319,中国人保,牛市,,,,
2025-06-10,卖出,8.26,100,826.0,601319,中国人保,牛市,-6.0,-0.7211538461538461,6.0,2025-06-04
2025-06-10,卖出,8.26,100,826.0,601319,中国人保,牛市,-2.9999999999998863,-0.3618817852834604,1.0,2025-06-09
2025-06-12,买入,8.37,100,836.9999999999999,601319,中国人保,牛市,,,,
2025-06-19,卖出,8.46,100,846.0000000000001,601319,中国人保,牛市,9.000000000000227,1.0752688172043283,7.0,2025-06-12
2025-06-24,买入,8.65,100,865.0,601319,中国人保,牛市,,,,
2025-06-30,卖出,8.75,100,875.0,601319,中国人保,牛市,10.0,1.1560693641618496,6.0,2025-06-24
2025-07-15,买入,8.55,100,855.0000000000001,601319,中国人保,牛市,,,,
2025-07-16,卖出,8.41,100,841.0,601319,中国人保,牛市,-14.000000000000114,-1.6374269005848083,1.0,2025-07-15
2025-07-30,买入,8.52,100,852.0,601319,中国人保,牛市,,,,
2025-08-01,卖出,8.16,100,816.0,601319,中国人保,牛市,-36.0,-4.225352112676056,2.0,2025-07-30
2025-08-15,买入,8.46,100,846.0000000000001,601319,中国人保,牛市,,,,
2025-08-28,卖出,8.51,100,851.0,601319,中国人保,牛市,4.999999999999886,0.5910165484633434,13.0,2025-08-15
2025-08-29,买入,8.75,100,875.0,601319,中国人保,牛市,,,,
2025-09-02,卖出,8.75,100,875.0,601319,中国人保,牛市,0.0,0.0,4.0,2025-08-29
2025-09-18,买入,8.11,100,811.0,601319,中国人保,牛市,,,,
2025-09-22,卖出,7.76,100,776.0,601319,中国人保,牛市,-35.0,-4.315659679408138,4.0,2025-09-18
2025-09-23,买入,7.74,100,774.0,601319,中国人保,牛市,,,,
2025-09-26,卖出,7.68,100,768.0,601319,中国人保,牛市,-6.0,-0.7751937984496124,3.0,2025-09-23
2025-09-29,买入,7.73,100,773.0,601319,中国人保,牛市,,,,
2025-10-31,卖出,8.8,100,880.0000000000001,601319,中国人保,牛市,107.00000000000011,13.842173350582163,32.0,2025-09-29
2024-11-11,买入,7.5,100,750.0,601319,中国人保,震荡,,,,
2024-11-13,卖出,7.22,100,722.0,601319,中国人保,震荡,-28.0,-3.733333333333334,2.0,2024-11-11
2024-11-28,买入,7.25,100,725.0,601319,中国人保,震荡,,,,
2024-12-10,买入,7.79,100,779.0,601319,中国人保,震荡,,,,
2024-12-17,卖出,7.42,100,742.0,601319,中国人保,震荡,17.0,2.344827586206897,19.0,2024-11-28
2024-12-17,卖出,7.42,100,742.0,601319,中国人保,震荡,-37.0,-4.7496790757381255,7.0,2024-12-10
2024-12-25,买入,7.56,100,756.0,601319,中国人保,震荡,,,,
2025-01-03,卖出,7.16,100,716.0,601319,中国人保,震荡,-40.0,-5.291005291005291,9.0,2024-12-25
2025-01-15,买入,6.82,100,682.0,601319,中国人保,震荡,,,,
2025-02-05,买入,7.18,100,718.0,601319,中国人保,震荡,,,,
2025-03-04,卖出,6.6,100,660.0,601319,中国人保,震荡,-22.0,-3.225806451612903,48.0,2025-01-15
2025-03-04,卖出,6.6,100,660.0,601319,中国人保,震荡,-58.0,-8.07799442896936,27.0,2025-02-05
2025-03-07,买入,6.71,100,671.0,601319,中国人保,震荡,,,,
2025-03-12,卖出,6.61,100,661.0,601319,中国人保,震荡,-10.0,-1.4903129657228018,5.0,2025-03-07
2025-03-13,买入,6.61,100,661.0,601319,中国人保,震荡,,,,
2025-03-31,卖出,6.8,100,680.0,601319,中国人保,震荡,19.0,2.8744326777609683,18.0,2025-03-13
2024-06-17,买入,5.16,100,516.0,601319,中国人保,熊市,,,,
2024-06-25,卖出,5.14,100,514.0,601319,中国人保,熊市,-2.0,-0.3875968992248062,8.0,2024-06-17
2024-06-26,买入,5.12,100,512.0,601319,中国人保,熊市,,,,
2024-07-05,买入,5.25,100,525.0,601319,中国人保,熊市,,,,
2024-07-09,卖出,5.15,100,515.0,601319,中国人保,熊市,3.0,0.5859375,13.0,2024-06-26
2024-07-09,卖出,5.15,100,515.0,601319,中国人保,熊市,-10.0,-1.9047619047619049,4.0,2024-07-05
2024-07-23,买入,5.48,100,548.0,601319,中国人保,熊市,,,,
2024-07-25,卖出,5.48,100,548.0,601319,中国人保,熊市,0.0,0.0,2.0,2024-07-23
2024-07-30,买入,5.57,100,557.0,601319,中国人保,熊市,,,,
2024-08-06,卖出,5.7,100,570.0,601319,中国人保,熊市,13.0,2.333931777378815,7.0,2024-07-30
2024-08-16,买入,5.56,100,556.0,601319,中国人保,熊市,,,,
2024-08-26,买入,5.78,100,578.0,601319,中国人保,熊市,,,,
2024-08-30,卖出,5.86,100,586.0,601319,中国人保,熊市,30.0,5.39568345323741,14.0,2024-08-16
2024-08-30,卖出,5.86,100,586.0,601319,中国人保,熊市,8.0,1.384083044982699,4.0,2024-08-26
2024-09-03,买入,6.06,100,606.0,601319,中国人保,熊市,,,,
2024-09-05,卖出,6.06,100,606.0,601319,中国人保,熊市,0.0,0.0,2.0,2024-09-03
2025-05-13,买入,8.16,100,816.0,601857,中国石油,牛市,,,,
2025-05-19,卖出,8.15,100,815.0,601857,中国石油,牛市,-1.0,-0.12254901960784313,6.0,2025-05-13
2025-05-23,买入,8.3,100,830.0000000000001,601857,中国石油,牛市,,,,
2025-05-26,卖出,8.19,100,819.0,601857,中国石油,牛市,-11.000000000000114,-1.3253012048192907,3.0,2025-05-23
2025-06-06,买入,8.4,100,840.0,601857,中国石油,牛市,,,,
2025-06-16,卖出,9.03,100,902.9999999999999,601857,中国石油,牛市,62.999999999999886,7.499999999999986,10.0,2025-06-06
2025-06-18,买入,9.2,100,919.9999999999999,601857,中国石油,牛市,,,,
2025-06-24,卖出,8.85,100,885.0,601857,中国石油,牛市,-34.999999999999886,-3.804347826086945,6.0,2025-06-18
2025-07-07,买入,8.6,100,860.0,601857,中国石油,牛市,,,,
2025-07-28,卖出,8.67,100,867.0,601857,中国石油,牛市,7.0,0.813953488372093,21.0,2025-07-07
2025-08-07,买入,8.62,100,861.9999999999999,601857,中国石油,牛市,,,,
2025-09-04,买入,9.01,100,901.0,601857,中国石油,牛市,,,,
2025-09-08,卖出,8.82,100,882.0,601857,中国石油,牛市,20.000000000000114,2.3201856148492013,32.0,2025-08-07
2025-09-08,卖出,8.82,100,882.0,601857,中国石油,牛市,-19.0,-2.108768035516093,4.0,2025-09-04
2025-09-25,买入,8.15,100,815.0,601857,中国石油,牛市,,,,
2025-10-09,卖出,8.07,100,807.0,601857,中国石油,牛市,-8.0,-0.98159509202454,14.0,2025-09-25
2025-10-10,买入,8.23,100,823.0,601857,中国石油,牛市,,,,
2025-10-20,买入,8.4,100,840.0,601857,中国石油,牛市,,,,
2025-10-31,结算,9.15,100,915.0,601857,中国石油,牛市,92.0,11.178614823815309,21.0,2025-10-10
2025-10-31,结算,9.15,100,915.0,601857,中国石油,牛市,75.0,8.928571428571429,11.0,2025-10-20
2024-11-04,买入,8.31,100,831.0,601857,中国石油,震荡,,,,
2024-11-27,买入,7.98,100,798.0,601857,中国石油,震荡,,,,
2024-12-03,买入,8.01,100,801.0,601857,中国石油,震荡,,,,
2024-12-16,卖出,8.26,100,826.0,601857,中国石油,震荡,-5.0,-0.601684717208183,42.0,2024-11-04
2024-12-16,卖出,8.26,100,826.0,601857,中国石油,震荡,28.0,3.508771929824561,19.0,2024-11-27
2024-12-16,卖出,8.26,100,826.0,601857,中国石油,震荡,25.0,3.1210986267166043,13.0,2024-12-03
2024-12-17,买入,8.43,100,843.0,601857,中国石油,震荡,,,,
2024-12-23,卖出,8.38,100,838.0000000000001,601857,中国石油,震荡,-4.999999999999886,-0.5931198102016473,6.0,2024-12-17
2024-12-24,买入,8.54,100,853.9999999999999,601857,中国石油,震荡,,,,
2025-01-03,卖出,8.81,100,881.0,601857,中国石油,震荡,27.000000000000114,3.1615925058548147,10.0,2024-12-24
2025-01-09,买入,8.99,100,899.0,601857,中国石油,震荡,,,,
2025-01-10,卖出,8.86,100,886.0,601857,中国石油,震荡,-13.0,-1.4460511679644048,1.0,2025-01-09
2025-02-10,买入,8.25,100,825.0,601857,中国石油,震荡,,,,
2025-02-17,卖出,8.08,100,808.0,601857,中国石油,震荡,-17.0,-2.0606060606060606,7.0,2025-02-10
2025-02-28,买入,7.85,100,785.0,601857,中国石油,震荡,,,,
2025-03-05,卖出,7.6,100,760.0,601857,中国石油,震荡,-25.0,-3.1847133757961785,5.0,2025-02-28
2025-03-10,买入,7.68,100,768.0,601857,中国石油,震荡,,,,
2025-03-20,买入,7.88,100,788.0,601857,中国石油,震荡,,,,
2025-04-01,结算,8.25,100,825.0,601857,中国石油,震荡,57.0,7.421875,22.0,2025-03-10
2025-04-01,结算,8.25,100,825.0,601857,中国石油,震荡,37.0,4.695431472081219,12.0,2025-03-20
2024-05-21,买入,10.13,100,1013.0000000000001,601857,中国石油,熊市,,,,
2024-05-30,买入,10.36,100,1036.0,601857,中国石油,熊市,,,,
2024-06-05,卖出,9.95,100,994.9999999999999,601857,中国石油,熊市,-18.000000000000227,-1.7769002961500715,15.0,2024-05-21
2024-06-05,卖出,9.95,100,994.9999999999999,601857,中国石油,熊市,-41.000000000000114,-3.9575289575289685,6.0,2024-05-30
2024-06-14,买入,9.87,100,986.9999999999999,601857,中国石油,熊市,,,,
2024-06-17,卖出,9.8,100,980.0000000000001,601857,中国石油,熊市,-6.999999999999773,-0.7092198581560054,3.0,2024-06-14
2024-06-20,买入,9.87,100,986.9999999999999,601857,中国石油,熊市,,,,
2024-07-03,买入,10.65,100,1065.0,601857,中国石油,熊市,,,,
2024-07-11,卖出,10.35,100,1035.0,601857,中国石油,熊市,48.000000000000114,4.863221884498492,21.0,2024-06-20
2024-07-11,卖出,10.35,100,1035.0,601857,中国石油,熊市,-30.0,-2.8169014084507045,8.0,2024-07-03
2024-07-17,买入,10.46,100,1046.0,601857,中国石油,熊市,,,,
2024-07-18,卖出,10.12,100,1011.9999999999999,601857,中国石油,熊市,-34.000000000000114,-3.250478011472286,1.0,2024-07-17
2024-08-01,买入,9.07,100,907.0,601857,中国石油,熊市,,,,
2024-08-06,卖出,8.48,100,848.0,601857,中国石油,熊市,-59.0,-6.504961411245866,5.0,2024-08-01
