日期,类型,价格,数量,金额,股票代码,股票名称,阶段,利润,利润率
2024-09-02,买入,184.44,500,92220.0,300750,宁德时代,熊市,,
2024-09-11,卖出,182.4,500,91200.0,300750,宁德时代,熊市,-1020.0,-1.1060507482108002
2025-05-07,买入,14.15,7000,99050.0,600522,中天科技,牛市,,
2025-05-16,卖出,13.68,7000,95760.0,600522,中天科技,牛市,-3290.0,-3.3215547703180213
2025-06-03,买入,13.18,7300,96214.0,600522,中天科技,牛市,,
2025-07-07,卖出,14.17,7300,103441.0,600522,中天科技,牛市,7227.0,7.511380880121396
2025-07-22,买入,14.45,7100,102595.0,600522,中天科技,牛市,,
2025-08-28,卖出,15.68,7100,111328.0,600522,中天科技,牛市,8733.0,8.512110726643598
2025-09-02,买入,16.2,6900,111780.0,600522,中天科技,牛市,,
2025-09-03,卖出,15.53,6900,107157.0,600522,中天科技,牛市,-4623.0,-4.135802469135803
2025-09-09,买入,16.3,6600,107580.0,600522,中天科技,牛市,,
2025-09-10,卖出,16.01,6600,105666.00000000001,600522,中天科技,牛市,-1913.9999999999854,-1.7791411042944651
2025-09-12,买入,16.3,6500,105950.0,600522,中天科技,牛市,,
2025-09-16,卖出,15.69,6500,101985.0,600522,中天科技,牛市,-3965.0,-3.742331288343558
2025-09-19,买入,16.8,6000,100800.0,600522,中天科技,牛市,,
2025-09-22,卖出,16.99,6000,101939.99999999999,600522,中天科技,牛市,1139.9999999999854,1.1309523809523665
2025-09-25,买入,18.16,5600,101696.0,600522,中天科技,牛市,,
2025-10-14,卖出,18.99,5600,106343.99999999999,600522,中天科技,牛市,4647.999999999985,4.570484581497783
2025-10-30,买入,17.42,6100,106262.00000000001,600522,中天科技,牛市,,
2025-10-31,卖出,17.09,6100,104249.0,600522,中天科技,牛市,-2013.0000000000146,-1.8943742824339975
2024-11-07,买入,16.78,5900,99002.0,600522,中天科技,震荡,,
2024-11-15,卖出,16.54,5900,97586.0,600522,中天科技,震荡,-1416.0,-1.430274135876043
2024-12-03,买入,16.27,6000,97620.0,600522,中天科技,震荡,,
2024-12-30,卖出,14.72,6000,88320.0,600522,中天科技,震荡,-9300.0,-9.526736324523663
2025-01-15,买入,13.29,6700,89043.0,600522,中天科技,震荡,,
2025-03-03,卖出,13.89,6700,93063.0,600522,中天科技,震荡,4020.0,4.514672686230249
2025-03-18,买入,15.47,6000,92820.0,600522,中天科技,震荡,,
2025-03-20,卖出,15.08,6000,90480.0,600522,中天科技,震荡,-2340.0,-2.5210084033613445
2025-03-24,买入,16.05,5600,89880.0,600522,中天科技,震荡,,
2025-03-26,卖出,14.86,5600,83216.0,600522,中天科技,震荡,-6664.0,-7.414330218068536
2024-05-21,买入,14.89,6700,99763.0,600522,中天科技,熊市,,
2024-05-23,卖出,14.49,6700,97083.0,600522,中天科技,熊市,-2680.0,-2.6863666890530555
2024-06-27,买入,15.23,6300,95949.0,600522,中天科技,熊市,,
2024-06-28,卖出,15.1,6300,95130.0,600522,中天科技,熊市,-819.0,-0.8535784635587657
2024-07-01,买入,15.86,6000,95160.0,600522,中天科技,熊市,,
2024-07-03,卖出,15.13,6000,90780.0,600522,中天科技,熊市,-4380.0,-4.602774274905422
2024-08-19,买入,13.33,6900,91977.0,600522,中天科技,熊市,,
2024-08-22,卖出,13.06,6900,90114.0,600522,中天科技,熊市,-1863.0,-2.0255063765941483
2024-09-02,买入,12.85,7000,89950.0,600522,中天科技,熊市,,
2024-09-10,卖出,13.01,7000,91070.0,600522,中天科技,熊市,1120.0,1.245136186770428
2025-05-07,买入,16.31,6100,99490.99999999999,600875,东方电气,牛市,,
2025-05-20,卖出,16.21,6100,98881.0,600875,东方电气,牛市,-609.9999999999854,-0.61312078479459
2025-06-12,买入,16.53,6000,99180.0,600875,东方电气,牛市,,
2025-06-23,卖出,16.19,6000,97140.00000000001,600875,东方电气,牛市,-2039.9999999999854,-2.0568663036902453
2025-06-30,买入,16.72,5800,96976.0,600875,东方电气,牛市,,
2025-07-14,卖出,17.26,5800,100108.00000000001,600875,东方电气,牛市,3132.0000000000146,3.22966507177035
2025-07-21,买入,19.62,5100,100062.0,600875,东方电气,牛市,,
2025-07-28,卖出,20.81,5100,106131.0,600875,东方电气,牛市,6069.0,6.065239551478084
2025-08-18,买入,19.9,5300,105469.99999999999,600875,东方电气,牛市,,
2025-08-28,卖出,19.62,5300,103986.0,600875,东方电气,牛市,-1483.9999999999854,-1.4070351758793833
2025-09-09,买入,19.44,5400,104976.0,600875,东方电气,牛市,,
2025-09-11,卖出,18.91,5400,102114.0,600875,东方电气,牛市,-2862.0,-2.7263374485596708
2025-09-12,买入,19.36,5200,100672.0,600875,东方电气,牛市,,
2025-09-19,卖出,18.81,5200,97812.0,600875,东方电气,牛市,-2860.0,-2.840909090909091
2025-09-26,买入,18.92,5200,98384.00000000001,600875,东方电气,牛市,,
2025-10-21,卖出,20.19,5200,104988.0,600875,东方电气,牛市,6603.999999999985,6.7124735729386735
2025-10-28,买入,21.4,4900,104860.0,600875,东方电气,牛市,,
2025-10-31,结算,20.87,4900,102263.0,600875,东方电气,牛市,-2597.0,-2.4766355140186915
2024-11-06,买入,16.05,6200,99510.0,600875,东方电气,震荡,,
2024-11-18,卖出,15.65,6200,97030.0,600875,东方电气,震荡,-2480.0,-2.4922118380062304
2024-12-27,买入,15.97,6100,97417.0,600875,东方电气,震荡,,
2025-01-03,卖出,15.0,6100,91500.0,600875,东方电气,震荡,-5917.0,-6.073888541014402
2025-01-17,买入,14.42,6300,90846.0,600875,东方电气,震荡,,
2025-02-20,卖出,14.9,6300,93870.0,600875,东方电气,震荡,3024.0,3.3287101248266295
2025-03-18,买入,15.29,6100,93269.0,600875,东方电气,震荡,,
2025-03-31,卖出,15.05,6100,91805.0,600875,东方电气,震荡,-1464.0,-1.5696533682145193
2024-07-15,买入,16.64,6000,99840.0,600875,东方电气,熊市,,
2024-07-24,卖出,16.02,6000,96120.0,600875,东方电气,熊市,-3720.0,-3.7259615384615383
2024-08-01,买入,16.22,5900,95698.0,600875,东方电气,熊市,,
2024-08-05,卖出,15.77,5900,93043.0,600875,东方电气,熊市,-2655.0,-2.7743526510480887
2024-09-02,买入,13.62,6800,92616.0,600875,东方电气,熊市,,
2024-09-06,卖出,13.19,6800,89692.0,600875,东方电气,熊市,-2924.0,-3.15712187958884
2025-07-04,买入,40.4,2400,96960.0,601088,中国神华,牛市,,
2025-07-08,卖出,37.75,2400,90600.0,601088,中国神华,牛市,-6360.0,-6.5594059405940595
2025-07-21,买入,37.51,2400,90024.0,601088,中国神华,牛市,,
2025-08-01,卖出,38.17,2400,91608.0,601088,中国神华,牛市,1584.0,1.7595307917888565
2025-08-19,买入,39.15,2400,93960.0,601088,中国神华,牛市,,
2025-08-29,卖出,37.9,2400,90960.0,601088,中国神华,牛市,-3000.0,-3.1928480204342273
2025-09-08,买入,38.16,2400,91583.99999999999,601088,中国神华,牛市,,
2025-09-22,卖出,38.73,2400,92951.99999999999,601088,中国神华,牛市,1368.0,1.4937106918238996
2025-10-15,买入,40.64,2300,93472.0,601088,中国神华,牛市,,
2025-10-30,卖出,42.31,2300,97313.0,601088,中国神华,牛市,3841.0,4.109251968503937
2024-11-25,买入,40.18,2400,96432.0,601088,中国神华,震荡,,
2024-12-19,卖出,42.72,2400,102528.0,601088,中国神华,震荡,6096.0,6.321553011448482
2025-01-17,买入,39.68,2600,103168.0,601088,中国神华,震荡,,
2025-01-21,卖出,38.78,2600,100828.0,601088,中国神华,震荡,-2340.0,-2.2681451612903225
2025-01-24,买入,38.62,2600,100412.0,601088,中国神华,震荡,,
2025-02-21,卖出,36.17,2600,94042.0,601088,中国神华,震荡,-6370.0,-6.343863283272916
2025-02-25,买入,35.53,2700,95931.0,601088,中国神华,震荡,,
2025-03-03,卖出,35.58,2700,96066.0,601088,中国神华,震荡,135.0,0.14072614691809737
2025-03-06,买入,35.69,2700,96363.0,601088,中国神华,震荡,,
2025-04-01,结算,38.65,2700,104355.0,601088,中国神华,震荡,7992.0,8.293639674978985
2024-06-13,买入,44.5,2200,97900.0,601088,中国神华,熊市,,
2024-06-18,卖出,43.52,2200,95744.0,601088,中国神华,熊市,-2156.0,-2.202247191011236
2024-07-19,买入,42.03,2300,96669.0,601088,中国神华,熊市,,
2024-07-30,卖出,40.68,2300,93564.0,601088,中国神华,熊市,-3105.0,-3.2119914346895073
2024-08-16,买入,40.19,2300,92437.0,601088,中国神华,熊市,,
2024-08-23,卖出,39.81,2300,91563.0,601088,中国神华,熊市,-874.0,-0.9455088330430456
2024-09-02,买入,40.51,2300,93173.0,601088,中国神华,熊市,,
2024-09-05,卖出,39.63,2300,91149.0,601088,中国神华,熊市,-2024.0,-2.1723031350283883
2025-05-14,买入,5.62,17700,99474.0,601288,农业银行,牛市,,
2025-05-30,卖出,5.51,17700,97527.0,601288,农业银行,牛市,-1947.0,-1.9572953736654803
2025-06-23,买入,5.76,17000,97920.0,601288,农业银行,牛市,,
2025-06-30,卖出,5.85,17000,99450.0,601288,农业银行,牛市,1530.0,1.5625
2025-07-07,买入,6.03,16500,99495.0,601288,农业银行,牛市,,
2025-07-14,卖出,6.32,16500,104280.0,601288,农业银行,牛市,4785.0,4.809286898839138
2025-07-29,买入,6.2,16800,104160.0,601288,农业银行,牛市,,
2025-07-30,卖出,6.15,16800,103320.0,601288,农业银行,牛市,-840.0,-0.8064516129032258
2025-07-31,买入,6.25,16500,103125.0,601288,农业银行,牛市,,
2025-08-01,卖出,6.31,16500,104115.0,601288,农业银行,牛市,990.0,0.96
2025-08-08,买入,6.72,15500,104160.0,601288,农业银行,牛市,,
2025-08-28,卖出,7.08,15500,109740.0,601288,农业银行,牛市,5580.0,5.357142857142857
2025-09-26,买入,6.59,16700,110053.0,601288,农业银行,牛市,,
2025-10-31,结算,7.96,16700,132932.0,601288,农业银行,牛市,22879.0,20.789074355083457
2024-11-06,买入,4.79,20800,99632.0,601288,农业银行,震荡,,
2024-11-12,卖出,4.68,20800,97344.0,601288,农业银行,震荡,-2288.0,-2.2964509394572024
2024-12-04,买入,4.89,19900,97311.0,601288,农业银行,震荡,,
2024-12-19,卖出,5.1,19900,101490.0,601288,农业银行,震荡,4179.0,4.294478527607362
2024-12-26,买入,5.31,19100,101420.99999999999,601288,农业银行,震荡,,
2025-01-03,卖出,5.19,19100,99129.00000000001,601288,农业银行,震荡,-2291.999999999971,-2.259887005649689
2025-01-20,买入,5.06,19600,99175.99999999999,601288,农业银行,震荡,,
2025-01-21,卖出,5.02,19600,98391.99999999999,601288,农业银行,震荡,-784.0,-0.790513833992095
2025-01-24,买入,5.05,19500,98475.0,601288,农业银行,震荡,,
2025-02-26,卖出,5.11,19500,99645.0,601288,农业银行,震荡,1170.0,1.188118811881188
2025-03-17,买入,5.1,19600,99960.0,601288,农业银行,震荡,,
2025-04-01,结算,5.13,19600,100548.0,601288,农业银行,震荡,588.0,0.5882352941176471
2024-06-17,买入,4.24,23500,99640.0,601288,农业银行,熊市,,
2024-06-18,卖出,4.17,23500,97995.0,601288,农业银行,熊市,-1645.0,-1.650943396226415
2024-06-24,买入,4.19,23400,98046.00000000001,601288,农业银行,熊市,,
2024-06-25,卖出,4.25,23400,99450.0,601288,农业银行,熊市,1403.9999999999854,1.431980906921226
2024-06-27,买入,4.28,23300,99724.0,601288,农业银行,熊市,,
2024-07-09,卖出,4.49,23300,104617.0,601288,农业银行,熊市,4893.0,4.906542056074766
2024-07-10,买入,4.52,23100,104411.99999999999,601288,农业银行,熊市,,
2024-07-23,卖出,4.63,23100,106953.0,601288,农业银行,熊市,2541.0000000000146,2.433628318584085
2024-08-16,买入,4.69,22800,106932.00000000001,601288,农业银行,熊市,,
2024-08-23,卖出,4.91,22800,111948.0,601288,农业银行,熊市,5015.999999999985,4.690831556503184
2025-05-07,买入,7.39,13500,99765.0,601319,中国人保,牛市,,
2025-05-19,卖出,8.21,13500,110835.00000000001,601319,中国人保,牛市,11070.000000000015,11.096075778078498
2025-06-04,买入,8.32,13300,110656.0,601319,中国人保,牛市,,
2025-06-10,卖出,8.26,13300,109858.0,601319,中国人保,牛市,-798.0,-0.7211538461538461
2025-06-12,买入,8.37,13100,109646.99999999999,601319,中国人保,牛市,,
2025-06-19,卖出,8.46,13100,110826.00000000001,601319,中国人保,牛市,1179.000000000029,1.0752688172043277
2025-06-25,买入,9.0,12300,110700.0,601319,中国人保,牛市,,
2025-06-30,卖出,8.75,12300,107625.0,601319,中国人保,牛市,-3075.0,-2.7777777777777777
2025-07-22,买入,8.41,12800,107648.0,601319,中国人保,牛市,,
2025-08-06,卖出,8.4,12800,107520.0,601319,中国人保,牛市,-128.0,-0.11890606420927466
2025-08-27,买入,8.73,12300,107379.0,601319,中国人保,牛市,,
2025-08-29,卖出,8.75,12300,107625.0,601319,中国人保,牛市,246.0,0.22909507445589922
2025-09-25,买入,7.73,14000,108220.0,601319,中国人保,牛市,,
2025-09-26,卖出,7.68,14000,107520.0,601319,中国人保,牛市,-700.0,-0.646830530401035
2025-09-29,买入,7.73,13900,107447.0,601319,中国人保,牛市,,
2025-10-31,结算,8.44,13900,117316.0,601319,中国人保,牛市,9869.0,9.184993531694696
2024-11-11,买入,7.5,13300,99750.0,601319,中国人保,震荡,,
2024-11-13,卖出,7.22,13300,96026.0,601319,中国人保,震荡,-3724.0,-3.733333333333334
2024-12-13,买入,7.6,12600,95760.0,601319,中国人保,震荡,,
2024-12-20,卖出,7.4,12600,93240.0,601319,中国人保,震荡,-2520.0,-2.631578947368421
2024-12-26,买入,7.64,12200,93208.0,601319,中国人保,震荡,,
2025-01-03,卖出,7.16,12200,87352.0,601319,中国人保,震荡,-5856.0,-6.282722513089005
2025-01-16,买入,6.76,13000,87880.0,601319,中国人保,震荡,,
2025-03-04,卖出,6.6,13000,85800.0,601319,中国人保,震荡,-2080.0,-2.366863905325444
2025-03-07,买入,6.71,12700,85217.0,601319,中国人保,震荡,,
2025-03-11,卖出,6.57,12700,83439.0,601319,中国人保,震荡,-1778.0,-2.086438152011923
2025-03-14,买入,6.67,12600,84042.0,601319,中国人保,震荡,,
2025-03-31,卖出,6.8,12600,85680.0,601319,中国人保,震荡,1638.0,1.9490254872563717
2024-05-21,买入,5.48,18200,99736.00000000001,601319,中国人保,熊市,,
2024-05-27,卖出,5.43,18200,98826.0,601319,中国人保,熊市,-910.0000000000146,-0.9124087591241021
2024-06-17,买入,5.16,19200,99072.0,601319,中国人保,熊市,,
2024-06-18,卖出,5.14,19200,98688.0,601319,中国人保,熊市,-384.0,-0.3875968992248062
2024-06-19,买入,5.17,19000,98230.0,601319,中国人保,熊市,,
2024-07-09,卖出,5.15,19000,97850.0,601319,中国人保,熊市,-380.0,-0.3868471953578337
2024-07-10,买入,5.22,18800,98136.0,601319,中国人保,熊市,,
2024-07-24,卖出,5.51,18800,103588.0,601319,中国人保,熊市,5452.0,5.555555555555555
2024-08-01,买入,5.73,18100,103713.00000000001,601319,中国人保,熊市,,
2024-08-07,卖出,5.6,18100,101360.0,601319,中国人保,熊市,-2353.0000000000146,-2.268760907504377
2024-09-02,买入,5.98,16900,101062.0,601319,中国人保,熊市,,
2024-09-09,卖出,6.1,16900,103090.0,601319,中国人保,熊市,2028.0,2.0066889632107023
2025-05-07,买入,8.1,12300,99630.0,601857,中国石油,牛市,,
2025-05-19,卖出,8.15,12300,100245.0,601857,中国石油,牛市,615.0,0.6172839506172839
2025-06-03,买入,8.33,12000,99960.0,601857,中国石油,牛市,,
2025-06-24,卖出,8.85,12000,106200.0,601857,中国石油,牛市,6240.0,6.24249699879952
2025-07-09,买入,8.59,12400,106516.0,601857,中国石油,牛市,,
2025-07-14,卖出,8.69,12400,107756.0,601857,中国石油,牛市,1240.0,1.1641443538998837
2025-07-21,买入,8.9,12100,107690.0,601857,中国石油,牛市,,
2025-07-29,卖出,8.59,12100,103939.0,601857,中国石油,牛市,-3751.0,-3.48314606741573
2025-07-31,买入,8.88,11700,103896.00000000001,601857,中国石油,牛市,,
2025-09-03,卖出,9.08,11700,106236.0,601857,中国石油,牛市,2339.9999999999854,2.252252252252238
2025-09-29,买入,8.18,13000,106340.0,601857,中国石油,牛市,,
2025-10-09,卖出,8.07,13000,104910.0,601857,中国石油,牛市,-1430.0,-1.3447432762836184
2025-10-10,买入,8.23,12700,104521.0,601857,中国石油,牛市,,
2025-10-31,结算,9.15,12700,116205.0,601857,中国石油,牛市,11684.0,11.178614823815309
2024-11-06,买入,8.23,12100,99583.0,601857,中国石油,震荡,,
2024-12-19,卖出,8.46,12100,102366.00000000001,601857,中国石油,震荡,2783.0000000000146,2.794653705953842
2024-12-26,买入,9.02,11300,101926.0,601857,中国石油,震荡,,
2025-01-03,卖出,8.81,11300,99553.0,601857,中国石油,震荡,-2373.0,-2.328159645232816
2025-02-10,买入,8.25,12100,99825.0,601857,中国石油,震荡,,
2025-02-18,卖出,8.05,12100,97405.00000000001,601857,中国石油,震荡,-2419.9999999999854,-2.4242424242424097
2025-02-28,买入,7.85,12400,97340.0,601857,中国石油,震荡,,
2025-04-01,结算,8.25,12400,102300.0,601857,中国石油,震荡,4960.0,5.095541401273886
2024-06-24,买入,9.95,10000,99500.0,601857,中国石油,熊市,,
2024-06-25,卖出,10.03,10000,100300.0,601857,中国石油,熊市,800.0,0.8040201005025126
2024-07-05,买入,10.63,9400,99922.00000000001,601857,中国石油,熊市,,
2024-07-09,卖出,10.66,9400,100204.0,601857,中国石油,熊市,281.99999999998545,0.28222013170271354
2024-07-10,买入,10.62,9500,100889.99999999999,601857,中国石油,熊市,,
2024-07-23,卖出,9.58,9500,91010.0,601857,中国石油,熊市,-9879.999999999985,-9.792843691148763
2024-08-02,买入,8.87,10200,90473.99999999999,601857,中国石油,熊市,,
2024-08-06,卖出,8.48,10200,86496.0,601857,中国石油,熊市,-3977.9999999999854,-4.396843291995475
2024-08-16,买入,8.88,9800,87024.00000000001,601857,中国石油,熊市,,
2024-08-23,卖出,8.92,9800,87416.0,601857,中国石油,熊市,391.99999999998545,0.45045045045043364
2024-09-02,买入,8.85,9900,87615.0,601857,中国石油,熊市,,
2024-09-04,卖出,8.49,9900,84051.0,601857,中国石油,熊市,-3564.0,-4.067796610169491
2025-05-16,买入,6.15,16200,99630.0,601872,招商轮船,牛市,,
2025-05-21,卖出,6.09,16200,98658.0,601872,招商轮船,牛市,-972.0,-0.975609756097561
2025-06-17,买入,6.6,15000,99000.0,601872,招商轮船,牛市,,
2025-06-25,卖出,6.14,15000,92100.0,601872,招商轮船,牛市,-6900.0,-6.969696969696971
2025-07-21,买入,6.08,15100,91808.0,601872,招商轮船,牛市,,
2025-07-31,卖出,6.15,15100,92865.0,601872,招商轮船,牛市,1057.0,1.151315789473684
2025-08-25,买入,6.54,14200,92868.0,601872,招商轮船,牛市,,
2025-08-28,卖出,6.53,14200,92726.0,601872,招商轮船,牛市,-142.0,-0.1529051987767584
2025-09-02,买入,6.67,13900,92713.0,601872,招商轮船,牛市,,
2025-09-04,卖出,6.76,13900,93964.0,601872,招商轮船,牛市,1251.0,1.3493253373313343
2025-09-08,买入,7.72,12200,94184.0,601872,招商轮船,牛市,,
2025-09-19,卖出,8.6,12200,104920.0,601872,招商轮船,牛市,10736.0,11.398963730569948
2025-10-09,买入,8.45,12400,104779.99999999999,601872,招商轮船,牛市,,
2025-10-10,卖出,8.5,12400,105400.0,601872,招商轮船,牛市,620.0000000000146,0.5917159763313748
2024-11-06,买入,6.82,14600,99572.0,601872,招商轮船,震荡,,
2024-11-29,卖出,6.28,14600,91688.0,601872,招商轮船,震荡,-7884.0,-7.9178885630498534
2024-12-04,买入,6.35,14500,92075.0,601872,招商轮船,震荡,,
2024-12-24,卖出,6.27,14500,90915.0,601872,招商轮船,震荡,-1160.0,-1.2598425196850394
2025-01-21,买入,6.8,13300,90440.0,601872,招商轮船,震荡,,
2025-02-26,卖出,6.32,13300,84056.0,601872,招商轮船,震荡,-6384.0,-7.0588235294117645
2025-03-06,买入,6.24,13500,84240.0,601872,招商轮船,震荡,,
2025-04-01,结算,6.61,13500,89235.0,601872,招商轮船,震荡,4995.0,5.929487179487179
2024-06-24,买入,8.61,11600,99876.0,601872,招商轮船,熊市,,
2024-07-26,卖出,7.7,11600,89320.0,601872,招商轮船,熊市,-10556.0,-10.569105691056912
2024-08-02,买入,7.65,11600,88740.0,601872,招商轮船,熊市,,
2024-08-06,卖出,7.44,11600,86304.0,601872,招商轮船,熊市,-2436.0,-2.7450980392156863
2024-08-16,买入,7.69,11300,86897.0,601872,招商轮船,熊市,,
2024-08-23,卖出,8.18,11300,92434.0,601872,招商轮船,熊市,5537.0,6.371911573472041
2025-05-07,买入,25.5,3900,99450.0,603816,中国人保,牛市,,
2025-05-19,卖出,25.44,3900,99216.0,603816,中国人保,牛市,-234.0,-0.2352941176470588
2025-07-03,买入,25.98,3800,98724.0,603816,中国人保,牛市,,
2025-07-07,卖出,24.34,3800,92492.0,603816,中国人保,牛市,-6232.0,-6.312548113933795
2025-07-29,买入,26.04,3500,91140.0,603816,中国人保,牛市,,
2025-08-05,卖出,25.6,3500,89600.0,603816,中国人保,牛市,-1540.0,-1.6897081413210446
2025-08-07,买入,25.92,3500,90720.0,603816,中国人保,牛市,,
2025-08-28,卖出,28.98,3500,101430.0,603816,中国人保,牛市,10710.0,11.805555555555555
2025-09-09,买入,30.15,3400,102510.0,603816,中国人保,牛市,,
2025-09-15,卖出,30.0,3400,102000.0,603816,中国人保,牛市,-510.0,-0.4975124378109453
2025-09-18,买入,31.13,3200,99616.0,603816,中国人保,牛市,,
2025-09-19,卖出,30.3,3200,96960.0,603816,中国人保,牛市,-2656.0,-2.6662383552842917
2024-11-06,买入,32.96,3000,98880.0,603816,中国人保,震荡,,
2024-11-12,卖出,32.38,3000,97140.00000000001,603816,中国人保,震荡,-1739.9999999999854,-1.759708737864063
2024-11-28,买入,28.03,3500,98105.0,603816,中国人保,震荡,,
2024-12-19,卖出,28.7,3500,100450.0,603816,中国人保,震荡,2345.0,2.3902961113093113
2025-02-14,买入,29.11,3400,98974.0,603816,中国人保,震荡,,
2025-02-21,卖出,27.85,3400,94690.0,603816,中国人保,震荡,-4284.0,-4.3284094812779115
2024-05-21,买入,37.34,2600,97084.00000000001,603816,中国人保,熊市,,
2024-05-28,卖出,36.98,2600,96147.99999999999,603816,中国人保,熊市,-936.0000000000291,-0.9641135511516099
2024-06-24,买入,32.85,3000,98550.0,603816,中国人保,熊市,,
2024-06-25,卖出,33.21,3000,99630.0,603816,中国人保,熊市,1080.0,1.095890410958904
2024-06-27,买入,33.09,3000,99270.00000000001,603816,中国人保,熊市,,
2024-07-01,卖出,32.22,3000,96660.0,603816,中国人保,熊市,-2610.0000000000146,-2.62919310970083
2024-07-02,买入,33.1,2900,95990.0,603816,中国人保,熊市,,
2024-07-03,卖出,31.74,2900,92046.0,603816,中国人保,熊市,-3944.0,-4.108761329305136
2024-07-18,买入,25.58,3600,92088.0,603816,中国人保,熊市,,
2024-07-24,卖出,23.55,3600,84780.0,603816,中国人保,熊市,-7308.0,-7.935887412040657
2024-08-01,买入,25.21,3400,85714.0,603816,中国人保,熊市,,
2024-08-07,卖出,24.92,3400,84728.0,603816,中国人保,熊市,-986.0,-1.1503371677905594
2024-08-16,买入,26.13,3200,83616.0,603816,中国人保,熊市,,
2024-08-30,卖出,23.56,3200,75392.0,603816,中国人保,熊市,-8224.0,-9.835438193647148
2024-09-03,买入,23.97,3200,76704.0,603816,中国人保,熊市,,
2024-09-12,结算,22.57,3200,72224.0,603816,中国人保,熊市,-4480.0,-5.840634125990822
